keyword,region,match_type,lb,ub,source,nn_keyword,nn_region,nn_match_type,nn_hist_min,nn_hist_max,cosine_sim,tier
google free generative ai courses,b,phrase match,0.3037996408556643,1.2911484736365735,nearest_neighbor,google generative ai course,b,phrase match,0.32,1.36,0.949373877673951,same_region_and_match
google free generative ai courses,c,broad match,0.1175448405658943,2.1158071301860972,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.90419108127611,same_region_and_match
google free generative ai courses,c,phrase match,0.14240608165109264,0.9968425715576485,nearest_neighbor,google generative ai course,c,phrase match,0.15,1.05,0.949373877673951,same_region_and_match
great learning generative ai course,usa,broad match,0.487083542667672,4.269143991616654,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9550657699366117,same_region_and_match
great learning generative ai course,usa,phrase match,1.1958595301858141,10.879404994129478,nearest_neighbor,best generative ai course,usa,phrase match,1.23,11.19,0.9722435204762716,same_region_and_match
great learning generative ai course,a,broad match,0.30562104637971577,2.7887920482149062,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9550657699366117,same_region_and_match
great learning generative ai course,b,broad match,0.13370920779112566,2.7219374443193436,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9550657699366117,same_region_and_match
great learning generative ai course,c,broad match,0.10324693746634415,1.8302866187215554,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9386085224213104,same_region_and_match
great learning generative ai course,c,exact match,0.8264069924048308,1.7986505128811026,nearest_neighbor,best generative ai course,c,exact match,0.85,1.85,0.9722435204762716,same_region_and_match
great learning generative ai course,c,phrase match,0.31111792655240694,0.31111792655240694,nearest_neighbor,best generative ai course,c,phrase match,0.32,0.32,0.9722435204762716,same_region_and_match
harvard generative ai course,usa,broad match,0.4638017020128699,4.065085505877507,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9094151019860194,same_region_and_match
harvard generative ai course,a,broad match,0.2910128326355262,2.6554920977991765,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9094151019860194,same_region_and_match
harvard generative ai course,b,broad match,0.12731811427804274,2.5918330406601555,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9094151019860194,same_region_and_match
harvard generative ai course,c,broad match,0.09956154823002443,1.7649547186231602,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9051049839093129,same_region_and_match
how to get ai,usa,broad match,4.545247667520849,7.079323800740437,nearest_neighbor,mit ai program,usa,broad match,5.65,8.8,0.8044686137205042,same_region_and_match
how to get ai,usa,exact match,0.883934503070072,28.548458901134403,nearest_neighbor,learn how to program ai,usa,exact match,1.01,32.62,0.875182676307002,same_region_and_match
how to get ai,usa,phrase match,1.1202338256729625,20.73307760171288,nearest_neighbor,learn how to program ai,usa,phrase match,1.28,23.69,0.875182676307002,same_region_and_match
how to get ai,a,broad match,0.5288319642078287,3.8857653022227425,nearest_neighbor,ai diploma,a,broad match,0.69,5.07,0.7664231365330852,same_region_and_match
how to get ai,b,broad match,0.11789615668201961,0.9800118024192881,nearest_neighbor,designing ai products and services,b,broad match,0.16,1.33,0.7368509792626226,same_region_and_match
how to get ai,c,broad match,0.12988633379971573,1.522556468430001,nearest_neighbor,generative ai fundamentals course,c,broad match,0.18,2.11,0.7215907433317541,same_region_and_match
ibm generative ai course,usa,broad match,0.4826310376069879,4.23011909432007,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.946335367856839,same_region_and_match
ibm generative ai course,usa,exact match,1.7309738755277013,13.607377965953875,nearest_neighbor,generative ai course stanford,usa,exact match,1.8,14.15,0.9616521530709452,same_region_and_match
ibm generative ai course,usa,phrase match,2.9522721099278018,15.386434449135123,nearest_neighbor,generative ai course stanford,usa,phrase match,3.07,16.0,0.9616521530709452,same_region_and_match
ibm generative ai course,a,broad match,0.30282731771418847,2.76329927414197,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.946335367856839,same_region_and_match
ibm generative ai course,b,broad match,0.13248695149995748,2.6970557983919914,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.946335367856839,same_region_and_match
ibm generative ai course,c,broad match,0.10067341137623309,1.7846650198514047,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9152128306930281,same_region_and_match
ibm generative ai course,c,exact match,0.2788791243905741,1.6540417032820258,nearest_neighbor,generative ai course stanford,c,exact match,0.29,1.72,0.9616521530709452,same_region_and_match
ibm generative ai course,c,phrase match,0.5870839101351508,0.5870839101351508,nearest_neighbor,generative ai stanford course,c,phrase match,0.62,0.62,0.9469095324760497,same_region_and_match
iisc generative ai course,usa,broad match,0.4847920743917607,4.24905994613955,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9505726948858053,same_region_and_match
iisc generative ai course,a,broad match,0.3041832623634577,2.7756722690665514,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9505726948858053,same_region_and_match
iisc generative ai course,b,broad match,0.13308017728401275,2.7091321804245454,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9505726948858053,same_region_and_match
iisc generative ai course,c,broad match,0.10294635366012048,1.8249580876112266,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9358759423647316,same_region_and_match
intro to generative ai course,usa,broad match,0.48927056722136647,4.288312618587271,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9593540533752284,same_region_and_match
intro to generative ai course,usa,phrase match,2.206514322763025,22.045956146562748,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9593540533752284,same_region_and_match
intro to generative ai course,a,broad match,0.3069932970800731,2.801313835855667,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9593540533752284,same_region_and_match
intro to generative ai course,b,broad match,0.13430956747253198,2.734159052119401,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9593540533752284,same_region_and_match
intro to generative ai course,c,broad match,0.10363388935207185,1.8371462203321829,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9421262668370168,same_region_and_match
introduction to generative ai course by simplilearn,usa,broad match,0.49055625234956285,4.299581270593227,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9618750046069859,same_region_and_match
introduction to generative ai course by simplilearn,a,broad match,0.30780000147423553,2.808675013452399,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9618750046069859,same_region_and_match
introduction to generative ai course by simplilearn,b,broad match,0.13466250064497803,2.74134376312991,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9618750046069859,same_region_and_match
introduction to generative ai course by simplilearn,c,broad match,0.1698308739321881,1.9907952444273163,nearest_neighbor,generative ai fundamentals course,c,broad match,0.18,2.11,0.9435048551788229,same_region_and_match
introduction to generative ai free course,usa,broad match,0.4879782145462497,4.2769855274936,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9568200285220582,same_region_and_match
introduction to generative ai free course,usa,phrase match,2.2006860656007334,21.9877242554369,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9568200285220582,same_region_and_match
introduction to generative ai free course,a,broad match,0.30618240912705863,2.79391448328441,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9568200285220582,same_region_and_match
introduction to generative ai free course,b,broad match,0.13395480399308815,2.7269370812878657,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9568200285220582,same_region_and_match
introduction to generative ai free course,c,broad match,0.10251788683585551,1.817362539362893,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9319807894168682,same_region_and_match
introduction to generative ai free course with certificate,usa,broad match,0.6013861772108833,22.382841783067562,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9396659018920052,same_region_and_match
introduction to generative ai free course with certificate,usa,phrase match,2.132918917597196,21.310642054949376,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9273560511292157,same_region_and_match
introduction to generative ai free course with certificate,a,broad match,0.2912964295865216,14.282921708758478,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9396659018920052,same_region_and_match
introduction to generative ai free course with certificate,b,broad match,0.11275990822704061,5.863515227806112,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.9396659018920052,same_region_and_match
introduction to generative ai free course with certificate,c,broad match,0.13155322626488072,2.7062377974489746,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9396659018920052,same_region_and_match
introduction to generative ai fundamental course,usa,broad match,0.5318718190279109,28.159657974088837,nearest_neighbor,generative ai fundamentals course,usa,broad match,0.54,28.59,0.9849478130146497,same_region_and_match
introduction to generative ai fundamental course,a,broad match,0.22653799699336946,16.625919083687286,nearest_neighbor,generative ai fundamentals course,a,broad match,0.23,16.88,0.9849478130146497,same_region_and_match
introduction to generative ai fundamental course,b,broad match,0.13789269382205097,3.1419835235167324,nearest_neighbor,generative ai fundamentals course,b,broad match,0.14,3.19,0.9849478130146497,same_region_and_match
introduction to generative ai fundamental course,c,broad match,0.17729060634263694,2.0782398854609108,nearest_neighbor,generative ai fundamentals course,c,broad match,0.18,2.11,0.9849478130146497,same_region_and_match
johns hopkins generative ai course,usa,broad match,0.5968412242490587,13.754894675770617,nearest_neighbor,generative ai foundations course,usa,broad match,0.65,14.98,0.918217268075475,same_region_and_match
johns hopkins generative ai course,b,broad match,0.09182172680754751,9.971839531299658,nearest_neighbor,generative ai foundations course,b,broad match,0.1,10.86,0.918217268075475,same_region_and_match
johns hopkins generative ai course,c,broad match,0.10100389948830225,1.7905236727471763,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.918217268075475,same_region_and_match
learn generative ai course,usa,broad match,0.49465391459840613,4.3354960750095595,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.969909636467463,same_region_and_match
learn generative ai course,a,broad match,0.31037108366958815,2.8321361384849917,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.969909636467463,same_region_and_match
learn generative ai course,b,broad match,0.13578734910544482,2.7642424639322694,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.969909636467463,same_region_and_match
learn generative ai course,c,broad match,0.10244069202826141,1.815994085955543,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9312790184387401,same_region_and_match
learn generative ai course,c,phrase match,0.12608825274077018,1.9689165620289497,nearest_neighbor,generative ai course,c,phrase match,0.13,2.03,0.969909636467463,same_region_and_match
learn how to program ai,usa,broad match,4.413706870868725,6.874446099760138,nearest_neighbor,mit ai program,usa,broad match,5.65,8.8,0.7811870567909247,same_region_and_match
learn how to program ai,usa,exact match,1.01,32.62,exact,learn how to program ai,usa,exact match,1.01,32.62,,
learn how to program ai,usa,phrase match,1.28,23.69,exact,learn how to program ai,usa,phrase match,1.28,23.69,,
learn how to program ai,a,broad match,0.21978754344542648,2.0055613339395166,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.6868360732669577,same_region_and_match
learn how to program ai,a,phrase match,0.26,6.37,exact,learn how to program ai,a,phrase match,0.26,6.37,,
learn how to program ai,b,broad match,0.09615705025737409,1.9574828088108296,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.6868360732669577,same_region_and_match
learn how to program ai,b,exact match,0.23,1.85,exact,learn how to program ai,b,exact match,0.23,1.85,,
learn how to program ai,b,phrase match,0.21,4.15,exact,learn how to program ai,b,phrase match,0.21,4.15,,
learn how to program ai,c,broad match,0.12083949566113804,1.4165074213611182,nearest_neighbor,generative ai fundamentals course,c,broad match,0.18,2.11,0.6713305314507669,same_region_and_match
learn how to program ai,c,exact match,0.22,1.05,exact,learn how to program ai,c,exact match,0.22,1.05,,
learn how to program ai,c,phrase match,0.15,2.36,exact,learn how to program ai,c,phrase match,0.15,2.36,,
mastering generative ai course,usa,broad match,0.4937575669602785,4.3276398515930286,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9681520920789775,same_region_and_match
mastering generative ai course,b,broad match,0.13554129289105685,2.759233462425086,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9681520920789775,same_region_and_match
mastering generative ai course,c,broad match,0.10216947259889195,1.8111861051621754,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.928813387262654,same_region_and_match
mastering generative ai course,c,phrase match,0.12585977197026707,1.9653487469203241,nearest_neighbor,generative ai course,c,phrase match,0.13,2.03,0.9681520920789775,same_region_and_match
microsoft free generative ai course,usa,broad match,0.4830587712207104,4.233868053640344,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9471740612170791,same_region_and_match
microsoft free generative ai course,usa,phrase match,2.178500340799282,21.76605992676848,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9471740612170791,same_region_and_match
microsoft free generative ai course,a,broad match,0.3030956995894653,2.765748258753871,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9471740612170791,same_region_and_match
microsoft free generative ai course,b,broad match,0.1326043685703911,2.6994460744686757,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9471740612170791,same_region_and_match
microsoft free generative ai course,c,broad match,0.10189178597528231,1.8062634786527318,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9262889634116573,same_region_and_match
microsoft generative ai course,usa,broad match,0.48890314298913745,4.285092253257734,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9586336137041911,same_region_and_match
microsoft generative ai course,usa,phrase match,2.2048573115196395,22.029400442922313,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9586336137041911,same_region_and_match
microsoft generative ai course,a,broad match,0.3067627563853412,2.799210152016238,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9586336137041911,same_region_and_match
microsoft generative ai course,b,broad match,0.13420870591858677,2.732105799056945,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9586336137041911,same_region_and_match
microsoft generative ai course,c,broad match,0.10233361004047843,1.8140958143539359,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9303055458225312,same_region_and_match
microsoft generative ai course free,usa,broad match,0.4761952158362278,4.173711009388114,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9337161094827996,same_region_and_match
microsoft generative ai course free,usa,phrase match,1.1496881535471937,10.459358079831786,nearest_neighbor,best generative ai course,usa,phrase match,1.23,11.19,0.9347058158920274,same_region_and_match
microsoft generative ai course free,a,broad match,0.2987891550344959,2.7264510396897745,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9337161094827996,same_region_and_match
microsoft generative ai course free,b,broad match,0.13072025532759196,2.661090912025979,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9337161094827996,same_region_and_match
microsoft generative ai course free,c,broad match,0.10050234677825792,1.7816325110691178,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.913657697984163,same_region_and_match
microsoft generative ai course online free,usa,broad match,0.40911946155348694,32.44412474179978,nearest_neighbor,generative ai online course,usa,broad match,0.43,34.1,0.9514406082639232,same_region_and_match
microsoft generative ai course online free,a,broad match,0.21883133990070233,9.942554356357997,nearest_neighbor,generative ai online course,a,broad match,0.23,10.45,0.9514406082639232,same_region_and_match
microsoft generative ai course online free,b,broad match,0.13320168515694925,4.566914919666831,nearest_neighbor,generative ai online course,b,broad match,0.14,4.8,0.9514406082639232,same_region_and_match
microsoft generative ai course online free,c,broad match,0.12368727907431001,2.22637102333758,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9514406082639232,same_region_and_match
microsoft generative ai courses,usa,broad match,0.4055032049690657,3.8619352854196736,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9654838213549184,same_region_and_match
microsoft generative ai courses,usa,exact match,1.4578805702459268,26.10668252943699,nearest_neighbor,generative ai courses,usa,exact match,1.51,27.04,0.9654838213549184,same_region_and_match
microsoft generative ai courses,usa,phrase match,1.8151095841472464,24.8708632381027,nearest_neighbor,generative ai courses,usa,phrase match,1.88,25.76,0.9654838213549184,same_region_and_match
microsoft generative ai courses,a,broad match,0.2413709553387296,4.180544946466797,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9654838213549184,same_region_and_match
microsoft generative ai courses,a,phrase match,0.47308707246391,11.025825239873168,nearest_neighbor,generative ai courses,a,phrase match,0.49,11.42,0.9654838213549184,same_region_and_match
microsoft generative ai courses,b,broad match,0.1255128967761394,0.6661838367348937,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9654838213549184,same_region_and_match
microsoft generative ai courses,b,phrase match,0.21240644069808204,2.4523289062414926,nearest_neighbor,generative ai courses,b,phrase match,0.22,2.54,0.9654838213549184,same_region_and_match
microsoft generative ai courses,c,broad match,0.10187687830434669,1.8059992063043278,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9261534391304245,same_region_and_match
microsoft generative ai courses,c,phrase match,0.19309676427098368,5.271541664597854,nearest_neighbor,generative ai courses,c,phrase match,0.2,5.46,0.9654838213549184,same_region_and_match
microsoft generative ai courses for beginners free,usa,broad match,0.39033075843212384,3.7174357945916556,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9293589486479139,same_region_and_match
microsoft generative ai courses for beginners free,a,broad match,0.23233973716197848,4.024124247645467,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9293589486479139,same_region_and_match
microsoft generative ai courses for beginners free,b,broad match,0.12081666332422882,0.6412576745670605,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9293589486479139,same_region_and_match
microsoft generative ai courses for beginners free,c,broad match,0.10185424052850847,1.8055979002781046,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9259476411682588,same_region_and_match
microsoft generative ai free course with certificate,usa,broad match,0.6139575030703008,22.85073081739776,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9593085985473451,same_region_and_match
microsoft generative ai free course with certificate,a,broad match,0.297385665549677,14.581490697919644,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9593085985473451,same_region_and_match
microsoft generative ai free course with certificate,b,broad match,0.1151170318256814,5.986085654935433,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.9593085985473451,same_region_and_match
microsoft generative ai free course with certificate,c,broad match,0.13430320379662833,2.762808763816354,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9593085985473451,same_region_and_match
microsoft generative ai free course with certificate online,usa,broad match,0.6011598693209205,22.37441888628801,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9393122958139382,same_region_and_match
microsoft generative ai free course with certificate online,b,broad match,0.11271747549767258,5.861308725878974,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.9393122958139382,same_region_and_match
microsoft generative ai free course with certificate online,c,broad match,0.13150372141395136,2.705219411944142,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9393122958139382,same_region_and_match
mit ai,usa,broad match,2.4174433140762015,14.60733122212068,nearest_neighbor,mit ai course,usa,broad match,2.59,15.65,0.9333757969406185,same_region_and_match
mit ai,usa,exact match,0.9841991277586079,42.708824534846,nearest_neighbor,mit ai class,usa,exact match,1.09,47.3,0.902934979595053,same_region_and_match
mit ai,usa,phrase match,0.5693592361337773,16.595421669604196,nearest_neighbor,mit ai course,usa,phrase match,0.61,17.78,0.9333757969406185,same_region_and_match
mit ai,a,broad match,1.6800764344931132,15.354031859673173,nearest_neighbor,mit ai course,a,broad match,1.8,16.45,0.9333757969406185,same_region_and_match
mit ai,b,broad match,0.07117011902072709,1.3126933063822996,nearest_neighbor,mit xpro ai,b,broad match,0.09,1.66,0.7907791002303011,same_region_and_match
mit ai,c,broad match,0.10223814771504648,1.198458287104156,nearest_neighbor,generative ai fundamentals course,c,broad match,0.18,2.11,0.5679897095280361,same_region_and_match
mit ai certificate,usa,broad match,0.5639692984720612,2.2645536446339687,nearest_neighbor,mit generative ai certificate,usa,broad match,0.65,2.61,0.8676450745724018,same_region_and_match
mit ai certificate,usa,exact match,3.01,18.52,exact,mit ai certificate,usa,exact match,3.01,18.52,,
mit ai certificate,usa,phrase match,1.0908208142218745,26.934183937828454,nearest_neighbor,ai certification mit,usa,phrase match,1.2,29.63,0.9090173451848955,same_region_and_match
mit ai certificate,a,broad match,1.3963848351316188,12.761405854397292,nearest_neighbor,mit ai course,a,broad match,1.8,16.45,0.7757693528508993,same_region_and_match
mit ai certificate,b,broad match,0.026029352237172055,0.5552928477263371,nearest_neighbor,mit generative ai certificate,b,broad match,0.03,0.64,0.8676450745724018,same_region_and_match
mit ai certificate,c,broad match,0.09997336012082543,2.0565948367712656,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.7140954294344672,same_region_and_match
mit ai certificate,c,exact match,0.25452485665177077,7.753917954427158,nearest_neighbor,ai certification mit,c,exact match,0.28,8.53,0.9090173451848955,same_region_and_match
mit ai certificate,c,phrase match,1.618050874429114,1.618050874429114,nearest_neighbor,ai certification mit,c,phrase match,1.78,1.78,0.9090173451848955,same_region_and_match
mit ai class,usa,broad match,2.314210113562242,13.98354759739347,nearest_neighbor,mit ai course,usa,broad match,2.59,15.65,0.8935174183637999,same_region_and_match
mit ai class,usa,phrase match,1.79,28.98,exact,mit ai class,usa,phrase match,1.79,28.98,,
mit ai class,b,broad match,0.5117671252219627,0.5117671252219627,nearest_neighbor,mit generative ai course,b,broad match,0.65,0.65,0.7873340388030194,same_region_and_match
mit ai class,c,broad match,0.11203070893089757,1.3132488658010772,nearest_neighbor,generative ai fundamentals course,c,broad match,0.18,2.11,0.6223928273938755,same_region_and_match
mit ai course,usa,broad match,2.59,15.65,exact,mit ai course,usa,broad match,2.59,15.65,,
mit ai course,usa,exact match,1.2069175191428703,21.32530416516287,nearest_neighbor,mit ai courses,usa,exact match,1.3,22.97,0.9283980916483617,same_region_and_match
mit ai course,usa,phrase match,0.61,17.78,exact,mit ai course,usa,phrase match,0.61,17.78,,
mit ai course,a,broad match,1.8,16.45,exact,mit ai course,a,broad match,1.8,16.45,,
mit ai course,b,broad match,0.5300815891434442,0.5300815891434442,nearest_neighbor,mit generative ai course,b,broad match,0.65,0.65,0.8155101371437603,same_region_and_match
mit ai course,c,broad match,0.0926062258917155,1.9050423612010043,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.6614730420836821,same_region_and_match
mit ai course,c,exact match,0.07263555161958067,4.821184738749667,nearest_neighbor,mit artificial intelligence course,c,exact match,0.08,5.31,0.9079443952447585,same_region_and_match
mit ai course,c,phrase match,0.14527110323916134,3.777048684218195,nearest_neighbor,mit artificial intelligence course,c,phrase match,0.16,4.16,0.9079443952447585,same_region_and_match
mit ai courses,usa,broad match,2.4045510573692566,14.52943013429686,nearest_neighbor,mit ai course,usa,broad match,2.59,15.65,0.9283980916483616,same_region_and_match
mit ai courses,usa,exact match,1.3,22.97,exact,mit ai courses,usa,exact match,1.3,22.97,,
mit ai courses,usa,phrase match,0.5663228359055006,16.506918069507872,nearest_neighbor,mit ai course,usa,phrase match,0.61,17.78,0.9283980916483616,same_region_and_match
mit ai courses,a,phrase match,0.39921117940879547,10.119539198967143,nearest_neighbor,mit ai course,a,phrase match,0.43,10.9,0.9283980916483616,same_region_and_match
mit ai courses,b,broad match,0.49290018135055874,2.23504737405512,nearest_neighbor,best ai courses,b,broad match,0.58,2.63,0.8498278988802738,same_region_and_match
mit ai courses,b,phrase match,0.14854369466373787,0.9655340153142962,nearest_neighbor,mit ai course,b,phrase match,0.16,1.04,0.9283980916483616,same_region_and_match
mit ai courses,c,broad match,0.1003603850898099,2.0645564932760894,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.7168598934986421,same_region_and_match
mit ai courses,c,phrase match,0.14663526109173797,3.8125167883851874,nearest_neighbor,mit artificial intelligence course,c,phrase match,0.16,4.16,0.9164703818233623,same_region_and_match
mit ai courses online,usa,broad match,2.124754093831512,12.838765084348713,nearest_neighbor,mit ai course,usa,broad match,2.59,15.65,0.8203683759967229,same_region_and_match
mit ai courses online,usa,exact match,1.1710321107632746,20.691236603255703,nearest_neighbor,mit ai courses,usa,exact match,1.3,22.97,0.900793931356365,same_region_and_match
mit ai courses online,usa,phrase match,0.8987404469921193,14.739343330670755,nearest_neighbor,online ai and ml courses,usa,phrase match,1.0,16.4,0.8987404469921193,same_region_and_match
mit ai courses online,a,broad match,0.4233731477374915,12.151710133997364,nearest_neighbor,mit ai courses,a,broad match,0.47,13.49,0.900793931356365,same_region_and_match
mit ai courses online,a,phrase match,0.35050877432692656,15.539222328493741,nearest_neighbor,online ai and ml courses,a,phrase match,0.39,17.29,0.8987404469921193,same_region_and_match
mit ai courses online,b,broad match,0.3392997491184088,0.9107519581599395,nearest_neighbor,online ai training courses,b,broad match,0.38,1.02,0.8928940766273916,same_region_and_match
mit ai courses online,b,phrase match,0.08987404469921194,7.450558305564668,nearest_neighbor,online ai and ml courses,b,phrase match,0.1,8.29,0.8987404469921193,same_region_and_match
mit ai courses online,c,broad match,0.09901854363840606,1.782333785491309,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.7616811049108159,same_region_and_match
mit ai courses online,c,phrase match,0.24265992068787223,4.134206056163748,nearest_neighbor,online ai and ml courses,c,phrase match,0.27,4.6,0.8987404469921193,same_region_and_match
mit ai program,usa,broad match,5.65,8.8,exact,mit ai program,usa,broad match,5.65,8.8,,
mit ai program,usa,exact match,0.9115011852442955,39.55413400188547,nearest_neighbor,mit ai class,usa,exact match,1.09,47.3,0.8362396194901792,same_region_and_match
mit ai program,usa,phrase match,0.5133671917889283,14.963391262306798,nearest_neighbor,mit ai course,usa,phrase match,0.61,17.78,0.8415855603097186,same_region_and_match
mit ai program,a,broad match,1.5148540085574935,13.844082467094871,nearest_neighbor,mit ai course,a,broad match,1.8,16.45,0.8415855603097186,same_region_and_match
mit ai program,b,broad match,0.4773744942660909,0.4773744942660909,nearest_neighbor,mit generative ai course,b,broad match,0.65,0.65,0.734422298870909,same_region_and_match
mit ai program,c,broad match,0.07710075568476046,1.1822115871663272,nearest_neighbor,generative ai certificate program,c,broad match,0.12,1.84,0.6425062973730039,same_region_and_match
mit artificial intelligence,usa,broad match,4.903728251433611,7.637665241170935,nearest_neighbor,mit ai program,usa,broad match,5.65,8.8,0.8679165046785152,same_region_and_match
mit artificial intelligence,usa,exact match,0.7914145311841574,27.864748988066374,nearest_neighbor,mit artificial intelligence course,usa,exact match,0.91,32.04,0.8696862980045685,same_region_and_match
mit artificial intelligence,usa,phrase match,0.7218396273437918,25.151327738292125,nearest_neighbor,mit artificial intelligence course,usa,phrase match,0.83,28.92,0.8696862980045685,same_region_and_match
mit artificial intelligence,a,broad match,1.5330484787025385,14.01035970814264,nearest_neighbor,mit ai course,a,broad match,1.8,16.45,0.851693599279188,same_region_and_match
mit artificial intelligence,b,broad match,0.47515755299565937,0.47515755299565937,nearest_neighbor,mit generative ai course,b,broad match,0.65,0.65,0.7310116199933221,same_region_and_match
mit artificial intelligence,c,broad match,0.1061907085259333,1.2447910832762181,nearest_neighbor,generative ai fundamentals course,c,broad match,0.18,2.11,0.5899483806996295,same_region_and_match
mit artificial intelligence course,usa,broad match,2.3515759836839236,14.209329785580467,nearest_neighbor,mit ai course,usa,broad match,2.59,15.65,0.9079443952447582,same_region_and_match
mit artificial intelligence course,usa,exact match,0.91,32.04,exact,mit artificial intelligence course,usa,exact match,0.91,32.04,,
mit artificial intelligence course,usa,phrase match,0.83,28.92,exact,mit artificial intelligence course,usa,phrase match,0.83,28.92,,
mit artificial intelligence course,a,broad match,0.43074107945698026,12.363185450797157,nearest_neighbor,mit ai courses,a,broad match,0.47,13.49,0.9164703818233623,same_region_and_match
mit artificial intelligence course,b,broad match,0.49705438119633494,0.49705438119633494,nearest_neighbor,mit generative ai course,b,broad match,0.65,0.65,0.7646990479943614,same_region_and_match
