Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Cost,llm_relevance_score,Clicks
Exact match,USA,Sunday,1,Jan,0,29,4.51085950651685,5.067683963763687,5.173603817874797,-0.6423279321637327,-0.12802298561146674,80.0,6.34,22.72,29.68,3.0,4
Exact match,B,Thursday,0,Jan,0,18,4.709530201312334,5.562606554642926,5.836157345761776,0.41958298965394913,-0.1406277229464386,79.0,4.99,14.73,0.53,4.0,1
Phrase match,USA,Thursday,0,Jan,0,18,7.783640596221253,6.623736644668756,6.755248721519824,0.3281156420302711,-0.07125252977017425,89.0,4.82,14.67,6.6,5.0,1
Phrase match,A,Tuesday,0,Jan,0,27,2.3978952727983707,3.044522437723423,2.828980049415072,0.0,0.1478004948400118,88.0,4.34,11.78,13.96,3.0,4
Broad match,USA,Sunday,1,Oct,0,106,4.709530201312334,5.411003258407031,5.140009959548293,-1.2401524609034382,0.15039104890589264,86.0,4.88,20.92,2.12,5.0,2
Exact match,B,Wednesday,0,Dec,0,54,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,78.0,3.74,13.2,1.04,4.0,1
Phrase match,USA,Sunday,1,Nov,0,85,8.999742789830492,10.072483741167291,10.206633291912425,-1.2080385713497748,-0.3222359676457518,78.0,3.74,13.2,62.37,4.0,11
Exact match,B,Tuesday,0,Jul,0,83,6.78105762593618,7.7058055116436455,7.812277431837053,-0.23350525373282416,-0.09126164588006357,80.0,4.81,13.33,2.79,4.0,3
Exact match,B,Tuesday,0,Nov,0,97,8.999742789830492,8.796352874037385,8.796008763450232,-0.20476635814172184,0.0405403389237577,85.0,4.18,13.54,0.65,4.0,1
Broad match,USA,Thursday,0,Jan,0,32,3.9318256327243257,4.162370483420825,4.047098058072575,-0.7972874398125418,0.027905372445556534,67.0,5.0,13.97,4.38,4.0,1
Exact match,USA,Saturday,1,Dec,0,58,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,71.0,3.57,11.25,8.63,4.0,1
Broad match,USA,Friday,0,Oct,0,108,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,33.0,0.0,0.0,11.399999999999999,4.0,10
Phrase match,B,Thursday,0,Jan,0,32,2.3978952727983707,3.044522437723423,2.828980049415072,0.0,0.1478004948400118,88.0,4.34,11.78,2.64,3.0,4
Broad match,USA,Monday,0,Jul,0,63,6.3818160174060985,6.90875477931522,6.987026268262137,0.0,-0.0670898476687854,88.0,3.54,12.32,8.399999999999999,4.0,3
Broad match,USA,Thursday,0,Jan,0,18,3.9318256327243257,4.162370483420825,4.047098058072575,-0.7972874398125418,0.027905372445556534,67.0,5.0,13.97,17.88,4.0,3
Phrase match,USA,Friday,0,Nov,0,87,2.3978952727983707,2.828980049415072,2.88286564649216,0.6466271649250523,-0.06466271649250568,73.0,5.02,13.76,4.12,4.0,1
Exact match,B,Friday,0,Aug,0,52,6.78105762593618,7.065297757209052,6.889774610130743,-0.46962893368149405,0.07881656200305912,84.0,2.8,8.32,3.0,3.0,2
Phrase match,A,Saturday,1,Dec,0,44,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.05542518556500439,51.0,4.64,14.89,4.86,4.0,6
Broad match,USA,Tuesday,0,Dec,0,41,3.9318256327243257,4.235121672094164,4.113803256346229,0.2481796294755343,0.14889219919020377,67.0,5.0,13.97,16.26,4.0,2
Exact match,C,Monday,0,Dec,0,63,4.51085950651685,5.067683963763687,5.26641854118729,0.21019457697340638,-0.08481813985132874,80.0,6.34,22.72,0.32,3.0,1
Phrase match,B,Wednesday,0,Feb,0,215,8.999742789830492,8.863235624468059,8.829794249252721,0.40541460943374474,0.06329491706077317,85.0,4.18,13.54,5.49,4.0,3
Phrase match,B,Thursday,0,Nov,0,88,7.3783837129967145,6.514364763991999,6.42974039052044,0.0,0.1413138721416397,88.0,4.0,12.65,0.76,2.0,2
Broad match,USA,Saturday,1,Dec,0,44,3.044522437723423,3.3041656155645716,3.452049481398056,-0.38946476676172326,-0.06986177891565143,35.0,3.81,14.11,9.31,4.0,7
Broad match,USA,Thursday,0,Nov,0,88,3.9318256327243257,3.7658794899779324,4.000500581036048,-0.49783842823917945,-0.13020422876829868,67.0,5.0,13.97,2.09,4.0,1
Exact match,USA,Monday,0,Jan,0,35,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,86.0,0.0,0.0,6.57,5.0,1
Phrase match,A,Tuesday,0,Mar,0,209,9.200391041122515,9.065252837977933,8.930114634833352,0.0,0.09266619644199868,71.0,3.57,11.25,7.84,4.0,4
Broad match,B,Sunday,1,Oct,0,113,3.9318256327243257,4.042110380829989,4.138616026462077,0.0,-0.054355738601728265,67.0,5.0,13.97,0.8,4.0,2
Phrase match,A,Thursday,0,Mar,0,207,4.709530201312334,4.709530201312334,4.52746831075608,0.0,0.10781352254181792,67.0,8.61,38.7,0.78,5.0,1
Broad match,B,Monday,0,Oct,0,112,3.9318256327243257,4.042110380829989,4.138616026462077,0.0,-0.054355738601728265,67.0,5.0,13.97,3.0,4.0,10
Broad match,B,Friday,0,Sep,0,24,7.783640596221253,8.188966863648876,8.116914837139717,0.0,0.04940710389199365,85.0,4.18,13.29,50.32,4.0,34
Broad match,USA,Wednesday,0,Oct,0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,5.0,1
Phrase match,USA,Sunday,1,Dec,0,71,7.3783837129967145,6.690011017961706,6.525543268279395,0.3281156420302711,0.16645981382977687,88.0,4.0,12.65,38.7,2.0,5
Phrase match,USA,Sunday,1,Feb,0,1,7.3783837129967145,7.279091278266788,6.896728021129394,-0.1717516294917143,0.23484122101696547,88.0,4.0,12.65,50.67,2.0,9
Phrase match,USA,Friday,0,Jun,0,101,2.3978952727983707,2.828980049415072,2.786119649721184,0.0,0.11819786822038972,51.0,4.64,14.89,148.77,4.0,19
Phrase match,A,Tuesday,0,Nov,0,76,3.044522437723423,3.1743440266439973,3.2392548211042844,0.0,-0.15578590670469022,87.0,3.9,10.31,1.95,4.0,1
Exact match,B,Tuesday,0,Nov,0,97,2.3978952727983707,2.828980049415072,2.88286564649216,0.6466271649250523,-0.06466271649250568,73.0,5.02,13.76,0.46,4.0,1
Broad match,USA,Thursday,0,Nov,0,81,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,-5.934391687221749e-16,35.0,3.81,14.11,34.300000000000004,4.0,7
Broad match,B,Tuesday,0,Jan,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6000000000000005,4.0,10
Phrase match,USA,Saturday,1,Jun,0,93,4.51085950651685,5.013061112419666,5.145556783175877,0.0,-0.06549342936368864,80.0,6.34,22.72,11.82,3.0,3
Phrase match,USA,Tuesday,0,Nov,0,76,4.51085950651685,3.5271821585581997,3.573779635594727,-0.2795848622191617,-0.05591697244383391,79.0,3.01,10.34,15.32,4.0,2
Exact match,USA,Saturday,1,Feb,0,219,2.3978952727983707,3.3402901693903906,3.399169620785861,0.0,0.025575219810445984,66.0,2.94,13.84,6.28,4.0,1
Phrase match,B,Monday,0,Dec,0,70,5.968707559985366,5.562606554642926,5.39422935538682,0.20692071580732208,0.16824119840747442,64.0,3.28,9.96,3.93,2.0,3
Exact match,USA,Friday,0,Jan,0,17,4.709530201312334,5.4142527228734645,5.133913687957953,-1.259177358673032,0.12001111219540361,86.0,4.88,20.92,9.13,5.0,1
Exact match,B,Wednesday,0,Sep,0,26,4.51085950651685,4.656826301137289,4.616954686292984,-0.4379003838613187,0.009152790788758563,76.0,3.69,11.75,5.58,3.0,1
Broad match,A,Friday,0,Nov,0,87,4.2626798770413155,4.428132963358339,4.290264046146995,0.2481796294755343,0.0709040145658335,80.0,5.35,22.88,2.1,5.0,2
Exact match,USA,Friday,0,Feb,0,3,4.51085950651685,3.96935919215665,4.00573478649332,0.5491078103370075,0.0001985083021120615,70.0,4.17,29.75,8.24,5.0,2
Broad match,USA,Wednesday,0,Oct,0,110,3.9318256327243257,4.152395128935653,4.152395128935652,-0.33085424431698973,-1.1976195368092883e-16,88.0,5.96,15.94,20.25,5.0,15
Broad match,C,Tuesday,0,Jan,0,13,3.9318256327243257,4.162370483420825,4.047098058072575,-0.7972874398125418,0.027905372445556534,67.0,5.0,13.97,0.81,4.0,3
Exact match,USA,Tuesday,0,Jun,0,104,6.580639137284949,6.379440808265604,6.175723063002992,0.19882311987885082,0.13917131493703047,76.0,3.65,11.25,4.33,3.0,1
Exact match,USA,Sunday,1,Dec,0,57,4.2626798770413155,4.278893989651887,5.118637675269273,2.5347203555002196,-0.3965743220219782,86.0,5.66,26.82,25.48,5.0,2
Exact match,B,Saturday,1,Jul,0,72,7.783640596221253,8.32271366575702,8.287376340939037,0.0,-0.005878427996996752,86.0,3.86,11.09,0.85,4.0,1
Phrase match,USA,Tuesday,0,Dec,0,69,3.4339872044851463,4.494356528290166,4.401685867790626,-0.44685032427101845,0.0446850324271021,94.0,6.51,16.04,4.49,4.0,1
Phrase match,A,Saturday,1,Mar,0,205,8.999742789830492,8.99837008754726,8.897361480792322,-0.2006482512920229,0.040482310268488995,85.0,4.18,13.54,3.3,4.0,1
Exact match,USA,Tuesday,0,Jan,0,34,2.3978952727983707,2.958801638335647,2.893890843875359,-1.0360919316867756,-0.04051755312614386,73.0,5.02,13.76,11.56,4.0,1
Exact match,USA,Monday,0,Jul,0,77,6.175867270105761,6.037760796692164,6.173152474350633,-0.20715971012039525,-0.11605000942154492,86.0,3.66,10.69,19.94,5.0,2
Exact match,USA,Thursday,0,Jan,0,39,2.3978952727983707,2.8289800494150725,2.786119649721184,-0.6466271649250523,0.04429762080038381,94.0,6.24,20.12,53.42999999999999,5.0,3
Phrase match,B,Wednesday,0,Nov,0,75,3.044522437723423,4.104857575862547,4.3640590710225755,0.49783842823917945,-0.5144286457228034,86.0,5.75,24.38,0.56,4.0,1
Exact match,USA,Monday,0,Jul,0,77,4.948759890378168,5.281793274484932,5.246760844989364,0.21019457697340638,0.03002779671048629,83.0,4.17,14.99,6.51,2.0,1
Exact match,A,Monday,0,Jul,0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,5.0,2
Broad match,USA,Monday,0,Nov,0,98,3.044522437723423,3.3041656155645724,3.4156738870613856,0.0,-0.0510682593673578,62.0,1.88,6.47,62.64,4.0,58
Phrase match,B,Wednesday,0,Nov,0,89,3.9318256327243257,4.152395128935652,4.1799663159620675,0.0,0.03308542443169805,62.0,5.16,13.59,0.9,4.0,1
Broad match,USA,Friday,0,Nov,0,94,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,100.0,0.0,0.0,2.48,4.0,2
Broad match,B,Tuesday,0,Nov,0,90,3.9318256327243257,4.042110380829989,4.014539193803573,0.33085424431698973,0.09925627329509569,67.0,5.0,13.97,1.7399999999999998,4.0,3
Phrase match,B,Sunday,1,Dec,0,43,2.3978952727983707,3.044522437723423,2.7858715717534017,0.0,0.19398814947751578,88.0,4.34,11.78,3.2,3.0,4
Exact match,USA,Tuesday,0,Dec,0,69,2.3978952727983707,2.3978952727983707,2.527220705783381,0.0,-0.06466271649250534,95.0,8.52,24.75,7.07,4.0,1
Exact match,USA,Wednesday,0,Jan,0,19,2.3978952727983707,2.613437661106721,2.505666466952546,-0.6466271649250523,0.055425185565004455,90.0,3.6,6.53,23.759999999999998,5.0,3
Exact match,A,Monday,0,Dec,0,49,7.783640596221253,7.7058055116436455,7.609187118083216,-0.23350525373282416,0.04052568832245416,83.0,6.68,24.85,4.88,5.0,2
Phrase match,C,Wednesday,0,Dec,0,68,7.783640596221253,6.514364763991999,6.724547509960745,0.19882311987885082,-0.17074374443642332,89.0,4.82,14.67,1.62,5.0,2
Broad match,USA,Friday,0,Nov,0,80,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,-5.934391687221749e-16,35.0,3.81,14.11,72.30000000000001,4.0,10
Broad match,USA,Wednesday,0,Sep,0,19,5.968707559985366,6.733108525345513,6.744962853095482,-0.5269387619091219,-0.017457832550204718,88.0,5.11,12.71,7.04,4.0,2
Phrase match,USA,Friday,0,Feb,0,3,9.200391041122515,8.930114634833352,8.829106028078414,0.40541460943374474,0.08657880578994598,71.0,3.57,11.25,72.24,4.0,12
Broad match,B,Tuesday,0,Nov,1,90,2.3978952727983707,1.598596848532247,1.998246060665309,-2.3978952727983707,-0.34255646754262425,97.0,5.27,12.02,0.36,4.0,1
Broad match,USA,Wednesday,0,Jul,0,68,12.211065162153215,12.279962857788064,12.21262095185684,-0.3993840664764736,0.011811033537402323,4.0,2.12,6.07,72.6,4.0,12
Phrase match,USA,Saturday,1,Jan,0,30,2.3978952727983707,2.958801638335647,3.149545903863018,-0.6466271649250523,-0.10659926436755526,86.0,0.0,0.0,10.3,4.0,5
Phrase match,USA,Tuesday,0,Jan,0,20,3.9318256327243257,4.228594048352652,4.228594048352652,-0.44685032427101845,-0.025534304244058097,83.0,3.31,10.89,1.58,4.0,1
Broad match,A,Tuesday,0,Dec,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,5.0,1
Phrase match,USA,Monday,0,Feb,0,7,4.51085950651685,5.194415190167582,4.747880213596787,1.7060276829440504,0.2904294022809986,92.0,10.03,28.7,5.62,5.0,1
Phrase match,USA,Tuesday,0,Nov,0,97,2.3978952727983707,1.598596848532247,1.998246060665309,-2.3978952727983707,-0.34255646754262425,97.0,5.27,12.02,1.56,4.0,1
Exact match,A,Wednesday,0,Jan,0,26,4.709530201312334,5.4142527228734645,5.133913687957953,-1.259177358673032,0.12001111219540361,86.0,4.88,20.92,1.96,5.0,1
Broad match,B,Thursday,0,Feb,0,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0100000000000002,4.0,3
Broad match,USA,Wednesday,0,Sep,0,19,3.9318256327243257,4.345406420199827,4.138616026462077,0.2481796294755343,0.12053103846373076,79.0,5.18,29.81,41.94,5.0,3
Phrase match,A,Sunday,1,Dec,0,43,9.200391041122515,8.79497643168877,8.754849025469593,0.0,0.02006370310958747,71.0,3.57,11.25,16.59,4.0,7
Broad match,B,Wednesday,0,Jan,0,12,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,35.0,3.81,14.11,1.68,4.0,4
Exact match,USA,Friday,0,Jul,0,80,6.78105762593618,6.955925876532294,6.889774610130744,0.46962893368149405,0.07230907542552502,84.0,2.8,8.32,4.48,3.0,1
Phrase match,USA,Monday,0,Oct,0,105,2.3978952727983707,2.613437661106721,2.721208855260897,0.0,-0.12932543298501084,51.0,4.64,14.89,64.5,4.0,30
Exact match,USA,Tuesday,0,Dec,0,55,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,80.0,4.81,13.33,22.259999999999998,4.0,3
Broad match,C,Friday,0,Jan,0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.0,1
Broad match,USA,Tuesday,0,Dec,0,55,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,35.0,3.81,14.11,69.86,4.0,14
Phrase match,A,Sunday,1,Nov,0,78,7.783640596221253,7.3783837129967145,7.4213216203696435,0.0,-0.05152548884751639,85.0,4.18,13.29,6.51,4.0,3
Exact match,USA,Sunday,1,Jan,0,36,6.78105762593618,8.457837844738357,8.760994940767642,0.0,-0.09830000101961196,80.0,4.81,13.33,22.02,4.0,2
Broad match,C,Thursday,0,Nov,0,81,3.9318256327243257,3.5271821585581997,3.503883420039937,0.2795848622191617,0.08387545866574778,88.0,5.96,15.94,1.98,5.0,6
Exact match,C,Friday,0,Feb,0,213,4.709530201312334,5.6315801265787,5.734428196715761,0.0,-0.04074116327925353,79.0,4.99,14.73,1.03,4.0,1
Exact match,USA,Wednesday,0,Jun,0,103,4.2626798770413155,3.6203771126312545,3.786370135065925,0.0,-0.14227973351543236,86.0,5.66,26.82,5.9,5.0,1
Exact match,B,Thursday,0,Jul,0,88,8.188966863648876,8.116914837139719,8.044862810630562,0.0,0.04940710389199389,59.0,3.31,12.86,1.76,2.0,1
Phrase match,USA,Wednesday,0,Jan,0,12,7.783640596221253,6.623736644668756,6.755248721519824,0.3281156420302711,-0.07125252977017425,89.0,4.82,14.67,11.3,5.0,2
Broad match,A,Saturday,1,Oct,0,114,3.044522437723423,3.599933347231539,3.3871386869377687,-0.49783842823917945,0.1316923833946093,35.0,3.81,14.11,1.56,4.0,2
Broad match,A,Thursday,0,Aug,0,46,7.783640596221253,7.846697325521304,7.737333876293671,0.18917018790015128,0.06705378462564877,83.0,6.68,24.85,7.98,5.0,2
Exact match,USA,Friday,0,Nov,0,80,3.044522437723423,3.6203771126312545,3.4764134439042964,0.0,0.2286733749161808,86.0,4.39,16.59,29.16,4.0,2
Broad match,A,Monday,0,Nov,0,77,3.9318256327243257,4.042110380829989,4.152395128935653,0.0,-0.0756238272724548,88.0,5.96,15.94,2.04,5.0,2
Phrase match,USA,Thursday,0,Oct,0,116,4.51085950651685,4.802793095757729,4.875776493067949,-0.4379003838613187,-0.06255719769447397,80.0,6.34,22.72,69.6,3.0,24
Phrase match,USA,Friday,0,Jan,0,10,2.3978952727983707,2.613437661106721,2.940488320911886,0.6466271649250523,-0.1694787658458468,86.0,3.86,11.39,4.71,4.0,1
Exact match,USA,Tuesday,0,Jul,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,5.0,1
Exact match,USA,Thursday,0,Nov,1,74,2.3978952727983707,2.828980049415072,2.7212088552608966,0.0,0.25865086597002046,88.0,4.34,11.78,17.29,3.0,1
Phrase match,USA,Saturday,1,Dec,0,65,8.999742789830492,8.796352874037384,8.755674890878764,-0.20063703109587827,-0.02006370310958747,85.0,4.18,13.54,3.49,4.0,1
Phrase match,B,Tuesday,0,Dec,0,48,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.05542518556500439,51.0,4.64,14.89,0.58,4.0,2
Exact match,USA,Friday,0,Jul,1,87,8.999742789830492,9.133508290691841,9.133508290691841,0.0,0.011465614359543807,85.0,4.18,13.54,15.97,4.0,1
Exact match,USA,Monday,0,Feb,0,7,4.51085950651685,5.412418534964721,5.275494961671975,1.4663370687934272,0.09334082545396391,80.0,6.34,22.72,41.75,3.0,5
Exact match,USA,Saturday,1,Dec,0,58,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,8.107922592650825e-17,86.0,0.0,0.0,2.7,4.0,1
Phrase match,C,Tuesday,0,Nov,0,97,5.968707559985366,5.352680699100474,5.29992641345102,0.21266227384662706,0.14787651294334908,64.0,3.28,9.96,0.7,3.0,2
Phrase match,B,Monday,0,Feb,0,7,2.3978952727983707,3.1743440266439973,3.0016620380295347,0.38946476676172326,0.14801313309811068,88.0,4.34,11.78,4.45,3.0,5
Phrase match,USA,Thursday,0,Dec,1,46,4.51085950651685,4.577083071448678,4.762921480913423,-0.19867069479548416,-0.09557403915329772,80.0,6.34,22.72,5.1,3.0,5
Phrase match,USA,Friday,0,Jan,0,10,7.783640596221253,7.435634256160619,7.435634256160619,0.1717516294917143,-2.3952390736185767e-16,85.0,4.18,13.29,6.74,4.0,1
Broad match,B,Wednesday,0,Mar,0,208,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,33.0,0.0,0.0,10.86,4.0,1
Exact match,USA,Thursday,0,Jan,0,18,2.3978952727983707,2.958801638335647,2.678348455567009,0.6466271649250523,0.12197793589462955,50.0,0.0,0.0,2.86,4.0,1
Phrase match,A,Wednesday,0,Nov,0,96,9.200391041122515,8.728097421323477,8.7448171739148,0.0,0.020063703109586554,71.0,3.57,11.25,11.76,4.0,7
Phrase match,B,Monday,0,Jan,0,14,3.713572066704308,3.4339872044851467,3.3507630926010985,0.0,0.004569564455745288,68.0,9.63,29.08,2.18,5.0,1
Broad match,B,Monday,0,Dec,0,56,2.3978952727983707,2.3978952727983707,1.9183162182386966,0.0,0.23978952727983718,33.0,0.0,0.0,2.2,4.0,4
Phrase match,C,Friday,0,Dec,0,45,7.783640596221253,7.3783837129967145,7.412734038895057,0.0,-0.034350325898343435,85.0,4.18,13.29,0.6,4.0,1
Phrase match,USA,Monday,0,Dec,0,63,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,78.0,3.74,13.2,45.29,4.0,7
Exact match,USA,Monday,0,Sep,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,3.0,1
Phrase match,USA,Monday,0,Nov,0,91,7.783640596221253,8.116914837139719,8.253250951975405,-0.2161560795274715,-0.08246749217420794,86.0,3.86,11.09,1.2,4.0,1
Phrase match,B,Tuesday,0,Jan,0,20,3.9318256327243257,4.228594048352652,4.228594048352652,-0.44685032427101845,-0.025534304244058097,83.0,3.31,10.89,3.24,4.0,3
Phrase match,USA,Saturday,1,Jan,0,16,8.999742789830492,9.401294812985919,9.938229038968233,-0.40205898391467443,-0.28760344945807864,78.0,3.74,13.2,16.950000000000003,4.0,3
Broad match,USA,Tuesday,0,Sep,0,27,6.175867270105761,6.445715181558552,6.34511601704888,0.0,0.08663503400380487,56.0,3.13,9.16,53.97,5.0,7
Phrase match,USA,Tuesday,0,Sep,0,27,2.3978952727983707,2.613437661106721,2.721208855260896,-0.6466271649250523,-0.018475061855001387,51.0,4.64,14.89,28.450000000000003,4.0,5
Broad match,USA,Monday,0,Sep,0,7,5.771441123130016,5.837196602081799,5.802709816113912,-0.19726643685535006,0.005912020451637724,57.0,3.16,10.71,12.66,4.0,6
Broad match,A,Monday,0,Nov,0,98,3.9318256327243257,4.042110380829989,4.014539193803573,0.33085424431698973,0.09925627329509569,67.0,5.0,13.97,8.7,4.0,6
Exact match,A,Tuesday,0,Jun,0,97,7.783640596221253,8.18378823819379,8.287376340939039,0.20062020316221485,-0.04092210543884322,86.0,3.86,11.09,6.31,4.0,1
Phrase match,USA,Sunday,1,Dec,0,64,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.05542518556500439,51.0,4.64,14.89,25.2,4.0,20
Broad match,A,Tuesday,0,Nov,1,90,3.9318256327243257,3.7658794899779324,4.000500581036048,-0.49783842823917945,-0.13020422876829868,67.0,5.0,13.97,0.79,4.0,1
Broad match,C,Monday,0,Dec,0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880000000000001,4.0,21
Broad match,A,Tuesday,0,Jul,0,62,7.783640596221253,7.7058055116436455,7.806796590075284,0.0,-0.07322062415667262,83.0,6.68,24.85,3.38,5.0,1
Phrase match,A,Monday,0,Dec,0,56,8.999742789830492,8.796352874037384,8.755674890878764,-0.20063703109587827,-0.02006370310958747,85.0,4.18,13.54,2.88,4.0,1
Exact match,USA,Monday,0,Jan,0,14,8.999742789830492,8.728097421323477,8.762225147680432,0.20063703109587827,-0.005850467375477662,85.0,4.18,13.54,3.52,4.0,1
Phrase match,USA,Thursday,0,Nov,0,95,3.4339872044851463,4.494356528290166,4.436437365477953,0.19867069479548416,0.1588730602288581,94.0,6.51,16.04,2.16,4.0,1
Phrase match,USA,Monday,0,Feb,0,217,4.51085950651685,5.412418534964721,5.275494961671975,1.4663370687934272,0.09334082545396391,80.0,6.34,22.72,254.67,3.0,13
Broad match,B,Thursday,0,Dec,0,60,2.3978952727983707,1.598596848532247,1.998246060665309,2.3978952727983707,-0.20553388052557467,97.0,5.27,12.02,1.48,4.0,4
Broad match,C,Sunday,1,Dec,0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,5.0,2
Phrase match,B,Thursday,0,Feb,0,214,8.999742789830492,9.468430363732297,9.770457052449794,0.40205898391467443,-0.20140129898373874,78.0,3.74,13.2,4.4,4.0,2
Phrase match,USA,Tuesday,0,Jan,0,27,7.783640596221253,7.435634256160619,7.435634256160619,0.1717516294917143,-2.3952390736185767e-16,85.0,4.18,13.29,15.57,4.0,3
Phrase match,A,Thursday,0,Feb,0,4,7.3783837129967145,7.279091278266788,6.896728021129394,-0.1717516294917143,0.23484122101696547,88.0,4.0,12.65,1.08,2.0,1
Exact match,B,Friday,0,Jan,0,38,4.709530201312334,4.494356528290166,4.323375828612909,0.19867069479548416,0.1323731923247612,67.0,8.61,38.7,1.05,5.0,1
Exact match,USA,Wednesday,0,Aug,0,47,7.783640596221253,7.846697325521304,7.737333876293671,0.18917018790015128,0.06705378462564877,83.0,6.68,24.85,8.33,5.0,1
Phrase match,USA,Thursday,0,Apr,0,172,4.51085950651685,5.422096905662197,5.244890434712942,0.19290366612449183,0.007344066842849386,80.0,6.34,22.72,56.1,3.0,5
Exact match,USA,Thursday,0,Mar,0,207,2.3978952727983707,2.613437661106721,2.8938908438753597,0.6466271649250523,-0.1295380712431091,94.0,6.24,20.12,23.68,5.0,2
Exact match,B,Tuesday,0,Sep,0,132,4.948759890378168,5.281793274484932,5.281793274484931,0.21019457697340638,-0.012011118684194876,83.0,4.17,14.99,4.02,2.0,1
Exact match,B,Monday,0,Dec,0,63,8.999742789830492,9.87085844732769,10.085796638537378,0.201406652239136,-0.28195463719792163,78.0,3.74,13.2,0.57,4.0,1
Exact match,USA,Sunday,1,Nov,0,85,6.78105762593618,8.997273026431634,8.946698877745918,-1.4135532112980265,0.10163944517921676,80.0,4.81,13.33,88.3,4.0,5
Phrase match,A,Friday,0,Jan,0,24,9.200391041122515,8.79497643168877,8.761536926506123,0.0,0.017197459808218026,71.0,3.57,11.25,7.28,4.0,4
Broad match,A,Friday,0,Jan,0,10,3.044522437723423,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,35.0,3.81,14.11,6.88,4.0,4
Exact match,B,Wednesday,0,Sep,0,5,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,94.0,6.24,20.12,0.85,5.0,1
Exact match,USA,Tuesday,0,Dec,0,41,6.78105762593618,8.997273026431634,8.835276515558952,-0.20475233378180135,-0.06060263959735652,80.0,4.81,13.33,12.66,4.0,2
Phrase match,USA,Wednesday,0,Mar,0,194,3.713572066704308,3.8966080034833106,3.646984286560468,-0.5491078103370075,0.15063304108955994,87.0,3.22,10.38,42.35,4.0,5
Phrase match,USA,Thursday,0,Nov,0,88,4.51085950651685,5.138571388379229,5.245058643115096,0.43213335519032636,-0.21235607584704733,80.0,6.34,22.72,9.540000000000001,3.0,3
Exact match,USA,Thursday,0,Oct,0,130,7.783640596221253,8.255840264702949,8.289276965229982,0.0,-0.017196017413903933,86.0,3.86,11.09,11.62,4.0,2
Phrase match,USA,Wednesday,0,Jan,0,19,9.200391041122515,8.79497643168877,8.761536926506123,0.0,0.017197459808218026,71.0,3.57,11.25,63.480000000000004,4.0,12
Phrase match,A,Sunday,1,Jan,0,29,7.783640596221253,7.981806081330511,8.152259873543766,-0.18917018790015128,-0.12228746288623461,86.0,3.86,11.09,0.86,4.0,1
Phrase match,USA,Sunday,1,Feb,0,8,7.783640596221253,7.6337766132021825,7.5060801630994485,0.42267544163297543,0.0996397212599594,85.0,4.18,13.29,2.6,4.0,1
Phrase match,USA,Wednesday,0,Jan,0,33,2.3978952727983707,2.958801638335647,3.149545903863018,-0.6466271649250523,-0.10659926436755526,86.0,0.0,0.0,39.91,4.0,13
Broad match,USA,Thursday,0,Nov,0,88,2.3978952727983707,3.3041656155645724,3.1743440266439973,0.38946476676172326,0.06676538858772396,71.0,6.18,13.07,8.9,5.0,10
Phrase match,B,Tuesday,0,Mar,0,209,3.713572066704308,3.8966080034833106,3.646984286560468,-0.5491078103370075,0.15063304108955994,87.0,3.22,10.38,3.4799999999999995,4.0,3
