Day,Keyword,Match type,Region,Cost,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,llm_relevance_score
2025-03-02,engineering certificate programs,Phrase match,C,1.9,6,Sunday,1,Mar,0,36,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-02,mit systems engineering,Phrase match,C,0.99,1,Sunday,1,Mar,0,36,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-02,system engineering training,Phrase match,C,1.86,3,Sunday,1,Mar,0,36,High,77.0,2.84,9.17,3.9318256327243257,4.802793095757729,5.177374318885719,0.0,-0.2631780823076775,4
2025-03-02,control systems course,Phrase match,C,0.38,1,Sunday,1,Mar,0,36,Low,18.0,2.13,5.94,4.709530201312334,4.997619104772551,5.550273390639277,-0.43213335519032636,-0.39058408116862653,4
2025-03-02,mbse course,Exact match,C,1.84,2,Sunday,1,Mar,0,36,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-02,mit professional education,Broad match,A,13.63,2,Sunday,1,Mar,0,36,High,69.0,3.52,11.92,7.3783837129967145,7.570719883902132,7.840933543072765,-0.23350525373282416,-0.18882144920848265,5
2025-03-02,mit professional education,Broad match,USA,75.69,6,Sunday,1,Mar,0,36,High,69.0,3.52,11.92,7.3783837129967145,7.570719883902132,7.840933543072765,-0.23350525373282416,-0.18882144920848265,5
2025-03-02,mbse certification,Broad match,USA,22.46,1,Sunday,1,Mar,0,36,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-02,online architecture program,Broad match,B,2.97,1,Sunday,1,Mar,0,36,Medium,50.0,4.64,49.99,5.968707559985366,6.173815101121544,6.1359388397472046,-0.6113468627830674,0.029931227950746667,4
2025-03-02,mit professional education,Broad match,B,0.35,1,Sunday,1,Mar,0,36,High,69.0,3.52,11.92,7.3783837129967145,7.570719883902132,7.840933543072765,-0.23350525373282416,-0.18882144920848265,5
2025-03-02,mbse training,Broad match,B,2.41,2,Sunday,1,Mar,0,36,Medium,61.0,2.59,7.15,3.9318256327243257,4.723049866069117,4.721558209334167,-0.4379003838613187,-0.04979004557244487,4
2025-03-02,mit system engineering certificate,Broad match,B,4.25,1,Sunday,1,Mar,0,36,High,75.0,2.4,9.08,3.9318256327243257,4.625739295852899,4.741577621477325,-1.0891782564347512,-0.07092660716658936,5
2025-03-02,model based systems engineering certification,Broad match,B,0.94,1,Sunday,1,Mar,0,36,High,78.0,2.95,8.71,3.044522437723423,3.3973605696376254,3.3973605696376254,0.2795848622191617,0.0764628147406727,5
2025-03-02,mbse certification,Broad match,B,2.0,1,Sunday,1,Mar,0,36,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-02,mit engineering certificates,Broad match,B,6.67,5,Sunday,1,Mar,0,36,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-02,online architecture program,Exact match,B,2.47,2,Sunday,1,Mar,0,36,Medium,50.0,4.64,49.99,5.968707559985366,6.173815101121544,6.1359388397472046,-0.6113468627830674,0.029931227950746667,4
2025-03-02,engineering training courses,Exact match,B,0.79,1,Sunday,1,Mar,0,36,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-02,aeronautical engineering courses,Phrase match,B,8.91,1,Sunday,1,Mar,0,36,Medium,33.0,2.37,7.22,5.968707559985366,6.621893225119053,7.371322883248073,-0.6051903558304188,-0.4273002532783219,4
2025-03-02,engineering training courses,Phrase match,B,10.39,10,Sunday,1,Mar,0,36,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-02,online engineering degree courses,Phrase match,B,0.28,1,Sunday,1,Mar,0,36,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2025-03-02,online certificate courses in engineering,Phrase match,B,3.19,4,Sunday,1,Mar,0,36,Medium,49.0,4.48,21.42,3.713572066704308,3.4475806612667887,3.717014823728024,-2.112964233718479,-0.19777139393359364,5
2025-03-02,engineering certificate programs,Phrase match,B,2.27,3,Sunday,1,Mar,0,36,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-02,systems engineer education,Phrase match,B,9.21,3,Sunday,1,Mar,0,36,Medium,50.0,3.75,9.14,3.044522437723423,3.3041656155645724,3.3871386869377678,0.0,0.0018383937808387463,4
2025-03-02,system engineering training,Phrase match,B,7.95,4,Sunday,1,Mar,0,36,High,77.0,2.84,9.17,3.9318256327243257,4.802793095757729,5.177374318885719,0.0,-0.2631780823076775,4
2025-03-02,model based systems engineering program,Phrase match,B,1.13,1,Sunday,1,Mar,0,36,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-02,mit professional education,Broad match,C,6.12,4,Sunday,1,Mar,0,36,High,69.0,3.52,11.92,7.3783837129967145,7.570719883902132,7.840933543072765,-0.23350525373282416,-0.18882144920848265,5
2025-03-03,mbse training,Broad match,USA,25.04,4,Monday,0,Mar,0,35,Medium,61.0,2.59,7.15,3.9318256327243257,4.723049866069117,4.721558209334167,-0.4379003838613187,-0.04979004557244487,4
2025-03-03,model based systems engineering training,Broad match,USA,3.44,1,Monday,0,Mar,0,35,Medium,63.0,2.4,7.15,2.3978952727983707,2.7432592500272954,2.6783484555670083,1.0360919316867756,0.05563782382310327,4
2025-03-03,systems engineering online course,Broad match,USA,24.55,3,Monday,0,Mar,0,35,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-03,mit system engineering certificate,Broad match,USA,6.85,1,Monday,0,Mar,0,35,High,75.0,2.4,9.08,3.9318256327243257,4.625739295852899,4.741577621477325,-1.0891782564347512,-0.07092660716658936,5
2025-03-03,model based systems engineering course,Broad match,USA,24.88,4,Monday,0,Mar,0,35,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-03,model based systems engineering certification,Broad match,USA,11.3,2,Monday,0,Mar,0,35,High,78.0,2.95,8.71,3.044522437723423,3.3973605696376254,3.3973605696376254,0.2795848622191617,0.0764628147406727,5
2025-03-03,mbse certification,Broad match,USA,2.68,1,Monday,0,Mar,0,35,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-03,mit engineering certificates,Broad match,USA,29.14,3,Monday,0,Mar,0,35,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-03,engineering certificate programs,Exact match,USA,13.49,1,Monday,0,Mar,0,35,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-03,mit systems engineering,Exact match,USA,64.93,6,Monday,0,Mar,0,35,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-03,systems engineer education,Exact match,USA,3.23,1,Monday,0,Mar,0,35,Medium,50.0,3.75,9.14,3.044522437723423,3.3041656155645724,3.3871386869377678,0.0,0.0018383937808387463,4
2025-03-03,control systems course,Exact match,USA,6.38,1,Monday,0,Mar,0,35,Low,18.0,2.13,5.94,4.709530201312334,4.997619104772551,5.550273390639277,-0.43213335519032636,-0.39058408116862653,4
2025-03-03,mbse training,Exact match,USA,95.53,3,Monday,0,Mar,0,35,Medium,61.0,2.59,7.15,3.9318256327243257,4.723049866069117,4.721558209334167,-0.4379003838613187,-0.04979004557244487,4
2025-03-03,mit systems engineering certificate,Exact match,USA,116.54,3,Monday,0,Mar,0,35,High,75.0,2.4,9.08,3.9318256327243257,4.625739295852899,4.741577621477325,-1.0891782564347512,-0.07092660716658936,5
2025-03-03,incose certification,Exact match,USA,6.88,1,Monday,0,Mar,0,35,Low,14.0,2.48,9.22,5.771441123130016,5.97200531774038,5.937478699386983,-0.20715971012039525,0.017756546581748297,5
2025-03-03,mit mbse,Exact match,USA,19.22,1,Monday,0,Mar,0,35,Medium,50.0,2.96,10.95,2.3978952727983707,3.044522437723423,2.721208855260897,0.0,0.16627555669501337,5
2025-03-03,mbse course,Exact match,USA,3.67,1,Monday,0,Mar,0,35,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-03,intro to systems engineering,Exact match,USA,8.3,1,Monday,0,Mar,0,35,Medium,44.0,1.66,5.35,3.4339872044851463,4.042110380829989,4.138616026462077,-0.33085424431698973,-0.030725518078388442,4
2025-03-03,mit systems engineering masters,Exact match,USA,65.82,1,Monday,0,Mar,0,35,Medium,60.0,4.27,17.3,3.713572066704308,3.6931283013045935,3.942094395112461,-0.21825356602001778,-0.11206342754580864,5
2025-03-03,mit model based systems engineering,Exact match,USA,17.44,2,Monday,0,Mar,0,35,Medium,45.0,0.0,0.0,2.3978952727983707,2.613437661106721,2.505666466952546,0.6466271649250523,0.09237530927500741,4
2025-03-03,mit xpro systems engineering,Exact match,USA,39.29,2,Monday,0,Mar,0,35,Medium,53.0,4.25,18.02,3.044522437723423,4.70846583901141,4.416651381499956,-0.2481796294755343,0.054749599278618215,5
2025-03-03,mit xpro architecture and systems engineering,Exact match,USA,22.73,1,Monday,0,Mar,0,35,Medium,47.0,3.79,12.29,3.044522437723423,2.613437661106721,2.613437661106721,0.6466271649250523,1.7964293052139324e-16,5
2025-03-03,mbse certificate,Exact match,USA,5.39,1,Monday,0,Mar,0,35,Low,30.0,3.38,9.12,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2025-03-03,online architecture program,Phrase match,USA,17.84,3,Monday,0,Mar,0,35,Medium,50.0,4.64,49.99,5.968707559985366,6.173815101121544,6.1359388397472046,-0.6113468627830674,0.029931227950746667,4
2025-03-03,aeronautical engineering courses,Phrase match,USA,10.05,1,Monday,0,Mar,0,35,Medium,33.0,2.37,7.22,5.968707559985366,6.621893225119053,7.371322883248073,-0.6051903558304188,-0.4273002532783219,4
2025-03-03,engineering training courses,Phrase match,USA,35.08,7,Monday,0,Mar,0,35,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-03,online certificate courses in engineering,Phrase match,USA,39.88,4,Monday,0,Mar,0,35,Medium,49.0,4.48,21.42,3.713572066704308,3.4475806612667887,3.717014823728024,-2.112964233718479,-0.19777139393359364,5
2025-03-03,engineering certificate programs,Phrase match,USA,7.46,3,Monday,0,Mar,0,35,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-03,mit systems engineering,Phrase match,USA,111.33,2,Monday,0,Mar,0,35,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-03,systems engineer education,Phrase match,USA,10.47,2,Monday,0,Mar,0,35,Medium,50.0,3.75,9.14,3.044522437723423,3.3041656155645724,3.3871386869377678,0.0,0.0018383937808387463,4
2025-03-03,system engineering training,Phrase match,USA,53.41,6,Monday,0,Mar,0,35,High,77.0,2.84,9.17,3.9318256327243257,4.802793095757729,5.177374318885719,0.0,-0.2631780823076775,4
2025-03-03,mbse course,Phrase match,USA,8.94,1,Monday,0,Mar,0,35,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-03,control systems course,Phrase match,USA,2.96,1,Monday,0,Mar,0,35,Low,18.0,2.13,5.94,4.709530201312334,4.997619104772551,5.550273390639277,-0.43213335519032636,-0.39058408116862653,4
2025-03-03,model based systems engineering training,Phrase match,USA,35.45,3,Monday,0,Mar,0,35,Medium,63.0,2.4,7.15,2.3978952727983707,2.7432592500272954,2.6783484555670083,1.0360919316867756,0.05563782382310327,4
2025-03-03,architecture and systems engineering,Phrase match,USA,38.72,3,Monday,0,Mar,0,35,Low,32.0,3.34,5.98,2.3978952727983707,3.5271821585581997,3.350763092601099,-0.2795848622191617,0.06847467582012502,3
2025-03-03,mit engineering certificate,Phrase match,USA,20.7,1,Monday,0,Mar,0,35,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-03,model based systems engineering program,Phrase match,USA,9.36,2,Monday,0,Mar,0,35,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-03,systems engineering certificate online,Exact match,A,14.39,2,Monday,0,Mar,0,35,High,82.0,4.15,11.06,3.4339872044851463,4.51085950651685,4.542479632247814,0.0,0.008761100130436614,4
2025-03-03,mbse course,Exact match,A,1.98,1,Monday,0,Mar,0,35,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-03,mit systems architecture,Exact match,A,4.82,1,Monday,0,Mar,0,35,Medium,63.0,2.97,11.89,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,4
2025-03-03,online architecture program,Phrase match,A,2.64,2,Monday,0,Mar,0,35,Medium,50.0,4.64,49.99,5.968707559985366,6.173815101121544,6.1359388397472046,-0.6113468627830674,0.029931227950746667,4
2025-03-03,engineering training courses,Phrase match,A,21.12,9,Monday,0,Mar,0,35,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-03,online engineering degree courses,Phrase match,A,2.34,2,Monday,0,Mar,0,35,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2025-03-03,aerospace engineering program,Phrase match,A,15.73,2,Monday,0,Mar,0,35,Medium,37.0,2.68,8.88,6.175867270105761,6.645355666836192,6.4449362596877,-1.2025164428909534,0.0795358382706143,5
2025-03-03,online certificate courses in engineering,Phrase match,A,5.83,5,Monday,0,Mar,0,35,Medium,49.0,4.48,21.42,3.713572066704308,3.4475806612667887,3.717014823728024,-2.112964233718479,-0.19777139393359364,5
2025-03-03,engineering certificate programs,Phrase match,A,1.45,1,Monday,0,Mar,0,35,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-03,mit systems engineering,Phrase match,A,5.52,1,Monday,0,Mar,0,35,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-03,system engineering training,Phrase match,A,8.91,2,Monday,0,Mar,0,35,High,77.0,2.84,9.17,3.9318256327243257,4.802793095757729,5.177374318885719,0.0,-0.2631780823076775,4
2025-03-03,control systems course,Phrase match,A,0.91,1,Monday,0,Mar,0,35,Low,18.0,2.13,5.94,4.709530201312334,4.997619104772551,5.550273390639277,-0.43213335519032636,-0.39058408116862653,4
2025-03-03,model based systems engineering training,Phrase match,A,1.31,1,Monday,0,Mar,0,35,Medium,63.0,2.4,7.15,2.3978952727983707,2.7432592500272954,2.6783484555670083,1.0360919316867756,0.05563782382310327,4
2025-03-03,architecture and systems engineering,Phrase match,A,11.53,1,Monday,0,Mar,0,35,Low,32.0,3.34,5.98,2.3978952727983707,3.5271821585581997,3.350763092601099,-0.2795848622191617,0.06847467582012502,3
2025-03-03,mbse certification,Phrase match,A,1.82,1,Monday,0,Mar,0,35,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-03,mbse training,Broad match,A,6.16,4,Monday,0,Mar,0,35,Medium,61.0,2.59,7.15,3.9318256327243257,4.723049866069117,4.721558209334167,-0.4379003838613187,-0.04979004557244487,4
2025-03-03,model based systems engineering course,Broad match,A,2.49,1,Monday,0,Mar,0,35,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-03,model based systems engineering certification,Broad match,A,1.85,1,Monday,0,Mar,0,35,High,78.0,2.95,8.71,3.044522437723423,3.3973605696376254,3.3973605696376254,0.2795848622191617,0.0764628147406727,5
2025-03-03,mbse certification,Broad match,A,14.87,4,Monday,0,Mar,0,35,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-03,mit engineering certificates,Broad match,A,6.84,1,Monday,0,Mar,0,35,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-03,aeronautical engineering courses,Broad match,C,0.76,2,Monday,0,Mar,0,35,Medium,33.0,2.37,7.22,5.968707559985366,6.621893225119053,7.371322883248073,-0.6051903558304188,-0.4273002532783219,4
2025-03-03,systems engineering online course,Broad match,C,1.19,2,Monday,0,Mar,0,35,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-03,mit system engineering certificate,Broad match,C,2.03,3,Monday,0,Mar,0,35,High,75.0,2.4,9.08,3.9318256327243257,4.625739295852899,4.741577621477325,-1.0891782564347512,-0.07092660716658936,5
2025-03-03,model based systems engineering course,Broad match,C,7.51,5,Monday,0,Mar,0,35,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-03,model based systems engineering certification,Broad match,C,3.98,1,Monday,0,Mar,0,35,High,78.0,2.95,8.71,3.044522437723423,3.3973605696376254,3.3973605696376254,0.2795848622191617,0.0764628147406727,5
2025-03-03,mit engineering certificates,Broad match,C,3.93,4,Monday,0,Mar,0,35,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-03,online architecture program,Phrase match,C,2.01,3,Monday,0,Mar,0,35,Medium,50.0,4.64,49.99,5.968707559985366,6.173815101121544,6.1359388397472046,-0.6113468627830674,0.029931227950746667,4
2025-03-03,aeronautical engineering courses,Phrase match,C,0.8,1,Monday,0,Mar,0,35,Medium,33.0,2.37,7.22,5.968707559985366,6.621893225119053,7.371322883248073,-0.6051903558304188,-0.4273002532783219,4
2025-03-03,engineering training courses,Phrase match,C,12.79,19,Monday,0,Mar,0,35,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-03,online certificate courses in engineering,Phrase match,C,18.23,23,Monday,0,Mar,0,35,Medium,49.0,4.48,21.42,3.713572066704308,3.4475806612667887,3.717014823728024,-2.112964233718479,-0.19777139393359364,5
2025-03-03,aerospace engineering course,Phrase match,C,1.49,3,Monday,0,Mar,0,35,Medium,33.0,2.37,7.22,5.968707559985366,6.621893225119053,7.371322883248073,-0.6051903558304188,-0.4273002532783219,4
2025-03-03,engineering certificate programs,Phrase match,C,4.35,7,Monday,0,Mar,0,35,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-03,mit systems engineering,Phrase match,C,1.29,1,Monday,0,Mar,0,35,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-03,system engineering training,Phrase match,C,9.25,8,Monday,0,Mar,0,35,High,77.0,2.84,9.17,3.9318256327243257,4.802793095757729,5.177374318885719,0.0,-0.2631780823076775,4
2025-03-03,control systems course,Phrase match,C,0.42,1,Monday,0,Mar,0,35,Low,18.0,2.13,5.94,4.709530201312334,4.997619104772551,5.550273390639277,-0.43213335519032636,-0.39058408116862653,4
2025-03-03,mit engineering certificate,Phrase match,C,2.41,1,Monday,0,Mar,0,35,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-03,mbse course,Exact match,C,2.93,1,Monday,0,Mar,0,35,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-03,mit professional education,Broad match,A,9.14,2,Monday,0,Mar,0,35,High,69.0,3.52,11.92,7.3783837129967145,7.570719883902132,7.840933543072765,-0.23350525373282416,-0.18882144920848265,5
2025-03-03,mit professional education,Broad match,USA,79.78,2,Monday,0,Mar,0,35,High,69.0,3.52,11.92,7.3783837129967145,7.570719883902132,7.840933543072765,-0.23350525373282416,-0.18882144920848265,5
2025-03-03,mit systems engineering,Broad match,B,1.79,1,Monday,0,Mar,0,35,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-03,engineering certificate programs,Broad match,B,6.06,2,Monday,0,Mar,0,35,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-03,mbse training,Broad match,B,3.16,2,Monday,0,Mar,0,35,Medium,61.0,2.59,7.15,3.9318256327243257,4.723049866069117,4.721558209334167,-0.4379003838613187,-0.04979004557244487,4
2025-03-03,systems engineering online course,Broad match,B,3.19,5,Monday,0,Mar,0,35,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-03,mit system engineering certificate,Broad match,B,0.68,1,Monday,0,Mar,0,35,High,75.0,2.4,9.08,3.9318256327243257,4.625739295852899,4.741577621477325,-1.0891782564347512,-0.07092660716658936,5
2025-03-03,model based systems engineering course,Broad match,B,9.24,2,Monday,0,Mar,0,35,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-03,mbse certification,Broad match,B,0.24,1,Monday,0,Mar,0,35,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-03,mit engineering certificates,Broad match,B,0.72,1,Monday,0,Mar,0,35,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-03,model based systems engineering program,Broad match,B,0.62,1,Monday,0,Mar,0,35,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-03,mit systems engineering,Exact match,B,2.46,1,Monday,0,Mar,0,35,Medium,46.0,2.69,10.75,5.351858133476067,5.421654271036247,5.797169511727404,-0.41958298965394913,-0.1811110050998291,4
2025-03-03,systems engineer education,Exact match,B,0.97,1,Monday,0,Mar,0,35,Medium,50.0,3.75,9.14,3.044522437723423,3.3041656155645724,3.3871386869377678,0.0,0.0018383937808387463,4
2025-03-03,incose certification,Exact match,B,3.44,1,Monday,0,Mar,0,35,Low,14.0,2.48,9.22,5.771441123130016,5.97200531774038,5.937478699386983,-0.20715971012039525,0.017756546581748297,5
2025-03-03,mit systems architecture,Exact match,B,0.64,1,Monday,0,Mar,0,35,Medium,63.0,2.97,11.89,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,4
2025-03-03,engineering training courses,Phrase match,B,8.17,7,Monday,0,Mar,0,35,Low,32.0,4.39,14.7,3.9318256327243257,4.301345237025991,4.135352214591321,-0.44685032427101845,0.08536784010925946,4
2025-03-03,online engineering degree courses,Phrase match,B,11.58,4,Monday,0,Mar,0,35,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2025-03-03,online certificate courses in engineering,Phrase match,B,5.03,4,Monday,0,Mar,0,35,Medium,49.0,4.48,21.42,3.713572066704308,3.4475806612667887,3.717014823728024,-2.112964233718479,-0.19777139393359364,5
2025-03-03,engineering certificate programs,Phrase match,B,3.0,2,Monday,0,Mar,0,35,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-03,incose certification,Phrase match,B,0.2,1,Monday,0,Mar,0,35,Low,14.0,2.48,9.22,5.771441123130016,5.97200531774038,5.937478699386983,-0.20715971012039525,0.017756546581748297,5
2025-03-03,online certification courses for engineering,Phrase match,B,0.72,1,Monday,0,Mar,0,35,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
2025-03-03,control systems course,Phrase match,B,2.18,2,Monday,0,Mar,0,35,Low,18.0,2.13,5.94,4.709530201312334,4.997619104772551,5.550273390639277,-0.43213335519032636,-0.39058408116862653,4
2025-03-03,model based systems engineering program,Phrase match,B,1.1,2,Monday,0,Mar,0,35,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-03,system engineering training,Broad match,C,4.47,1,Monday,0,Mar,0,35,High,77.0,2.84,9.17,3.9318256327243257,4.802793095757729,5.177374318885719,0.0,-0.2631780823076775,4
2025-03-04,mbse training,Broad match,USA,41.22,6,Tuesday,0,Mar,0,34,Medium,61.0,2.59,7.15,3.9318256327243257,4.723049866069117,4.721558209334167,-0.4379003838613187,-0.04979004557244487,4
2025-03-04,model based systems engineering training,Broad match,USA,8.39,1,Tuesday,0,Mar,0,34,Medium,63.0,2.4,7.15,2.3978952727983707,2.7432592500272954,2.6783484555670083,1.0360919316867756,0.05563782382310327,4
2025-03-04,systems engineering online course,Broad match,USA,14.7,4,Tuesday,0,Mar,0,34,Missing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2025-03-04,mit system engineering certificate,Broad match,USA,12.06,1,Tuesday,0,Mar,0,34,High,75.0,2.4,9.08,3.9318256327243257,4.625739295852899,4.741577621477325,-1.0891782564347512,-0.07092660716658936,5
2025-03-04,aerospace engineering certificate online,Broad match,USA,3.67,1,Tuesday,0,Mar,0,34,High,69.0,2.9,8.9,2.3978952727983707,3.96935919215665,3.9227617151201226,-0.33085424431698973,0.007988138920547503,5
2025-03-04,model based systems engineering course,Broad match,USA,26.7,3,Tuesday,0,Mar,0,34,High,82.0,2.83,8.0,3.713572066704308,4.152395128935652,4.397850882658079,0.0,-0.1186810419417333,4
2025-03-04,mbse certification,Broad match,USA,19.91,5,Tuesday,0,Mar,0,34,High,71.0,2.97,9.15,4.948759890378168,5.217492052443434,5.459082198040765,0.0,-0.18310109681748618,5
2025-03-04,mit engineering certificates,Broad match,USA,6.18,2,Tuesday,0,Mar,0,34,Medium,46.0,2.58,5.22,2.3978952727983707,2.3978952727983707,2.505666466952546,0.0,-0.09237530927500734,5
2025-03-04,engineering certificate programs,Exact match,USA,9.01,1,Tuesday,0,Mar,0,34,High,76.0,4.02,14.77,5.771441123130016,6.175867270105761,6.365477166170535,0.0,-0.13939294707385338,5
2025-03-04,systems engineering principles and practice,Exact match,USA,5.05,1,Tuesday,0,Mar,0,34,Medium,64.0,1.55,4.56,4.709530201312334,5.147427193452298,5.112394763956731,-0.21019457697340638,0.018016678026291776,3
2025-03-04,control systems course,Exact match,USA,3.45,1,Tuesday,0,Mar,0,34,Low,18.0,2.13,5.94,4.709530201312334,4.997619104772551,5.550273390639277,-0.43213335519032636,-0.39058408116862653,4
2025-03-04,mbse training,Exact match,USA,9.9,1,Tuesday,0,Mar,0,34,Medium,61.0,2.59,7.15,3.9318256327243257,4.723049866069117,4.721558209334167,-0.4379003838613187,-0.04979004557244487,4
2025-03-04,mit systems engineering certificate,Exact match,USA,39.93,4,Tuesday,0,Mar,0,34,High,75.0,2.4,9.08,3.9318256327243257,4.625739295852899,4.741577621477325,-1.0891782564347512,-0.07092660716658936,5
